class,metric,value
0,presicion,0.822429906542056
1,presicion,0.9910873440285205
macro avg,presicion,0.9067586252852883
weighted avg,presicion,0.9813824747206401
0,recall,0.8543689320388349
1,recall,0.988737403675163
macro avg,recall,0.921553167856999
weighted avg,recall,0.9810055865921787
0,f1-score,0.8380952380952381
1,f1-score,0.9899109792284867
macro avg,f1-score,0.9140031086618624
weighted avg,f1-score,0.9811752131185847
