class,metric,value
0,presicion,0.6309523809523809
1,presicion,0.9706916764361079
macro avg,presicion,0.8008220286942445
weighted avg,presicion,0.9511424320591112
0,recall,0.5145631067961165
1,recall,0.981624184943687
macro avg,recall,0.7480936458699017
weighted avg,recall,0.9547486033519553
0,f1-score,0.5668449197860963
1,f1-score,0.9761273209549072
macro avg,f1-score,0.7714861203705017
weighted avg,f1-score,0.9525764341837409
