observacion,valor
k-folds,"[0.4878048780487805, 0.43902439024390244, 0.6097560975609756, 0.5121951219512195, 0.5714285714285714, 0.6190476190476191, 0.35714285714285715, 0.5238095238095238, 0.36585365853658536, 0.5365853658536586]"
mean,0.5022648083623693
