class,metric,value
0,presicion,0.5487804878048781
1,presicion,0.9660421545667447
macro avg,presicion,0.7574113211858113
weighted avg,presicion,0.9420321256972072
0,recall,0.4368932038834951
1,recall,0.978067575577949
macro avg,recall,0.707480389730722
weighted avg,recall,0.946927374301676
0,f1-score,0.4864864864864865
1,f1-score,0.9720176730486009
macro avg,f1-score,0.7292520797675437
weighted avg,f1-score,0.9440792863358088
