class,metric,value
0,presicion,0.9253731343283582
1,presicion,0.9762042948345908
macro avg,presicion,0.9507887145814745
weighted avg,presicion,0.9732793733082544
0,recall,0.6019417475728155
1,recall,0.997036158861885
macro avg,recall,0.7994889532173503
weighted avg,recall,0.9743016759776536
0,f1-score,0.7294117647058823
1,f1-score,0.9865102639296187
macro avg,f1-score,0.8579610143177505
weighted avg,f1-score,0.971716327940767
