class,metric,value
0,presicion,0.5952380952380952
1,presicion,0.9689331770222743
macro avg,presicion,0.7820856361301848
weighted avg,presicion,0.9474300522045255
0,recall,0.4854368932038835
1,recall,0.979845880260818
macro avg,recall,0.7326413867323507
weighted avg,recall,0.9513966480446927
0,f1-score,0.5347593582887701
1,f1-score,0.9743589743589743
macro avg,f1-score,0.7545591663238722
weighted avg,f1-score,0.9490635774566105
