corrida,precision 0,recall 0,fscore 0,precision 1,recall 1,fscore 1,precision macro,recall macro,fscore macro,precision weighted,recall weighted,fscore weighted
10,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
11,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
12,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
13,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
14,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
15,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
16,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
17,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
18,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
19,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
20,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
21,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
22,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
23,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
24,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
25,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
26,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
27,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
28,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
29,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
30,0.9317959034290304,0.583968542044767,0.7170360407867438,0.9744468481844557,0.9972526263615373,0.9857157925679874,0.953121375806743,0.7906105842031522,0.8513759166773653,0.971927015878094,0.9728054731768185,0.9698231672667003
