class,metric,value
0,presicion,0.967741935483871
1,presicion,0.9923394225103123
macro avg,presicion,0.9800406789970917
weighted avg,presicion,0.9909240363853271
0,recall,0.8737864077669902
1,recall,0.998221695317131
macro avg,recall,0.9360040515420607
weighted avg,recall,0.9910614525139665
0,f1-score,0.9183673469387755
1,f1-score,0.9952718676122931
macro avg,f1-score,0.9568196072755344
weighted avg,f1-score,0.9908466354171132
