class,metric,value
0,presicion,0.9611650485436893
1,presicion,0.997628927089508
macro avg,presicion,0.9793969878165987
weighted avg,presicion,0.9955307262569832
0,recall,0.9611650485436893
1,recall,0.997628927089508
macro avg,recall,0.9793969878165987
weighted avg,recall,0.9955307262569832
0,f1-score,0.9611650485436893
1,f1-score,0.997628927089508
macro avg,f1-score,0.9793969878165987
weighted avg,f1-score,0.9955307262569832
