class,metric,value
0,presicion,0.9016393442622951
1,presicion,0.9722382880277617
macro avg,presicion,0.9369388161450284
weighted avg,presicion,0.9681758907049443
0,recall,0.5339805825242718
1,recall,0.996443390634262
macro avg,recall,0.7652119865792669
weighted avg,recall,0.9698324022346368
0,f1-score,0.6707317073170732
1,f1-score,0.984192037470726
macro avg,f1-score,0.8274618723938996
weighted avg,f1-score,0.9661549346741751
