class,metric,value
0,presicion,0.9306930693069307
1,presicion,0.9946714031971581
macro avg,presicion,0.9626822362520444
weighted avg,presicion,0.9909899683420221
0,recall,0.912621359223301
1,recall,0.995850622406639
macro avg,recall,0.95423599081497
weighted avg,recall,0.9910614525139665
0,f1-score,0.9215686274509803
1,f1-score,0.995260663507109
macro avg,f1-score,0.9584146454790446
weighted avg,f1-score,0.9910202837787395
