solucion,valor
continua,"[0.32996785188116345, 0.967749583666551, 0.0025885577191197312, 0.032795594298220605, 0.7090791184448483, 0.15306820653862874, 0.12336728361469766, 0.17406053074593708, 0.10454663973798684, 0.04375310920295344, 0.044089148029035304, 0.33891226317896966, 0.043143135222100726, 0.5879285653262691, 0.06300342742305352, 0.5698634764356454, 0.253127698618054, 0.3071754180446639, 0.7388109422249917, 0.0029160736172750257, 0.0048616198382377155, 0.22568062255930554, 0.9744175958506694, 0.45740561381228, 0.10843655926921603, 0.7551768922422027, 0.8455045727207834, 0.8339572900857771, 0.856037079219392, 0.2989375359099377, 0.2804512310729432, 0.1368279592124408, 0.058906467491892704, 0.6701428143184956, 0.9364173943394553, 0.23596449204078082, 0.21875729558548182, 0.8204370690787185, 0.268181695281344, 0.7258135405669456, 0.307229755930899, 0.0945132768017477, 0.6515271876917031, 0.564948559985913, 0.29359842158541755, 0.018408638696181204, 0.06713234531679706, 0.041545598382551036, 0.5564326408057941, 0.9015972300514078, 0.6298758714342182, 0.10267227680533653, 0.033480721466495215, 0.26635268063955125, 0.3896722993697594, 0.004095302292016317, 0.3562859510176588, 0.021695663907510692, 0.21145407914051628, 0.6625977942998823, 0.5450812849338017, 0.04353643585825698, 0.33357029307900693, 0.26856281446399627, 0.8308269073729345, 0.5436277170928548, 0.006524901386333749, 0.09670125845802573, 0.688321345641891, 0.02624287989642073, 0.6072428517295668, 0.28038424785948934, 0.18189695276224102, 0.044210512671301654, 0.07275146476982182, 0.32735622588244745]"
binaria,"[False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, True, False, False, False, True, False, False, True, True, True, True, False, False, False, False, True, True, False, False, True, False, True, False, False, True, True, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, True, True, False, False, False, True, True, False, False, True, False, True, False, False, False, False, False]"
