solucion,valor
continua,"[0.0, 0.15519732780984377, 0.09564691966657646, 0.19337518379474797, 0.9633975685758687, 0.06095732139776281, 0.5698480267772719, 0.5792104362210334, 0.32499542031873835, 0.22514993125476854, 0.004804618514614326, 0.22291595548511148, 0.3117653057032037, 0.3276756235198892, 0.22029535638247044, 0.7616793836528611, 0.43456498301063534, 0.28565299445592474, 0.18278832552486024, 0.2969021653663871, 0.23328102343298832, 0.1398315517570559, 0.09150595576867099, 0.22576820956834143, 0.5526118324181116, 0.06445444583730296, 0.7125170298762554, 0.20755483311494205, 0.04172836610402177, 0.0842578828266764, 0.3411418060615596, 0.351419577022097, 0.5384488450661317, 0.16986630400181216, 0.23323505102994183, 0.03293721576735453, 0.08703338467083867, 0.2567606427085098, 0.029327804453982087, 0.056376219124533555, 0.057931895178511904, 0.05081635448507061, 0.1902624539272234, 0.31989833464559214, 0.5845585815849873, 0.3651227859183043, 0.0017238234706281374, 0.16682074124429833, 0.5621476069261023, 0.29107342285727156, 0.2932967215442817, 0.2613520380158269, 0.1385814805108557, 0.3873656383934847, 0.39981992806459504, 0.1219139464587206, 0.22151201408054888, 0.0724474386173182, 0.898378173157143, 0.9554216232117271, 0.10744181581185534, 0.6609394569210134, 0.06391752372239214, 0.034778041257207896, 0.14926558109219457, 0.03648393643050171, 0.13840663412982987, 0.09301787490296447, 0.2726718790883848, 0.19000811637118067, 0.5617550362871695, 0.26425621170792146, 0.01668418721768969, 6.855079677160555e-05, 0.056189944192500986, 0.6929239775950071]"
binaria,"[False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True]"
