class,metric,value
0,presicion,0.9705882352941176
1,presicion,0.9976303317535545
macro avg,presicion,0.9841092835238361
weighted avg,presicion,0.9960742781584025
0,recall,0.9611650485436893
1,recall,0.998221695317131
macro avg,recall,0.9796933719304102
weighted avg,recall,0.9960893854748604
0,f1-score,0.9658536585365853
1,f1-score,0.9979259259259259
macro avg,f1-score,0.9818897922312556
weighted avg,f1-score,0.9960804267409527
