class,metric,value
0,presicion,0.9431818181818182
1,presicion,0.9882491186839013
macro avg,presicion,0.9657154684328597
weighted avg,presicion,0.9856558606103177
0,recall,0.8058252427184466
1,recall,0.997036158861885
macro avg,recall,0.9014307007901659
weighted avg,recall,0.9860335195530726
0,f1-score,0.8691099476439791
1,f1-score,0.9926231926822071
macro avg,f1-score,0.9308665701630932
weighted avg,f1-score,0.9855160059565437
