solucion,valor
continua,"[0.008025930967463651, 0.021319805990808266, 0.10662497165212785, 0.015256781702577016, 0.024121979960065182, 0.06340781203522983, 0.7018436912699796, 0.6116701784398915, 0.017961485249430757, 0.0614114145049414, 0.1509161029466598, 0.2035241073951246, 0.2546483972172203, 0.058042209397213856, 0.047887292418776484, 0.27077376039850903, 0.3929905717883541, 0.13192753172779628, 0.017457113200769776, 0.08407952464903963, 0.0394696638510505, 0.19580974188934108, 0.05548698500294542, 0.0017594380589188096, 0.6775363921520096, 0.02819359871235122, 0.3411760979939369, 0.2782967914266745, 0.658608725422584, 0.006150753750005321, 0.0013998360524422042, 0.02720443383852302, 0.241556495234624, 0.02322495347414653, 0.013070653310570736, 0.16729216165799587, 0.07831359655243021, 0.45756103129830583, 0.13697598271339873, 0.13075764403892767, 0.22288860581991568, 0.0024528611400788055, 0.6590279342236424, 0.7282133036051537, 0.004396063222205553, 0.3379364876975857, 0.058952661244330046, 0.09772388210678089, 0.9478091048406689, 0.14789432950957468, 0.0007853528236720858, 0.2927653622591138, 0.18341292821584676, 0.03555454594570123, 0.23378074266330548, 0.2762833052974723, 0.36083856242490314, 0.041116696516577955, 0.7764155463100284, 0.07820032255706906, 0.07129826185826726, 0.9748465011218733, 0.0013127698438137672, 0.15742708845521294, 0.03651995447346416, 0.11499449091750406, 0.06539105956468211, 0.1006206603995799, 0.007855187117850765, 0.2169516828647192, 0.595752296191931, 0.04946034738825069, 0.1574378903027315, 0.008328515556511151, 0.17743257047439942, 0.05837654417373306]"
binaria,"[False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False]"
