class,metric,value
0,presicion,0.9560439560439561
1,presicion,0.9905826957033549
macro avg,presicion,0.9733133258736555
weighted avg,presicion,0.9885952710190431
0,recall,0.8446601941747572
1,recall,0.997628927089508
macro avg,recall,0.9211445606321327
weighted avg,recall,0.9888268156424581
0,f1-score,0.8969072164948454
1,f1-score,0.9940933254577673
macro avg,f1-score,0.9455002709763063
weighted avg,f1-score,0.9885010521487276
