class,metric,value
0,presicion,0.826530612244898
1,presicion,0.9869976359338062
macro avg,presicion,0.906764124089352
weighted avg,presicion,0.9777640585930478
0,recall,0.7864077669902912
1,recall,0.989922940130409
macro avg,recall,0.8881653535603502
weighted avg,recall,0.9782122905027933
0,f1-score,0.8059701492537313
1,f1-score,0.9884581237052382
macro avg,f1-score,0.8972141364794848
weighted avg,f1-score,0.9779574190300956
