class,metric,value
0,presicion,0.9603960396039604
1,presicion,0.9964476021314387
macro avg,presicion,0.9784218208676996
weighted avg,presicion,0.9943731267457793
0,recall,0.941747572815534
1,recall,0.997628927089508
macro avg,recall,0.969688249952521
weighted avg,recall,0.994413407821229
0,f1-score,0.9509803921568627
1,f1-score,0.9970379146919431
macro avg,f1-score,0.9740091534244029
weighted avg,f1-score,0.9943876773617123
