solucion,valor
continua,"[0.2022351081728834, 0.40728543446282045, 0.08943719058617272, 0.6483318288329321, 0.6552678541228291, 0.8138477215725558, 0.908239393134291, 0.10927432398888155, 0.1716475628336652, 0.7613759355542238, 0.6003812356261232, 0.06108713631600496, 0.2013877139794829, 0.6029373410418781, 0.6022392847879072, 0.49307436516317704, 0.3565202525225575, 0.9630390023393085, 0.7886015414023781, 0.7392979326858351, 0.17401967797791337, 0.2335311535147868, 0.6096900126340196, 0.6641366026274578, 0.2603541666024404, 0.6050974245644575, 0.36352048416342225, 0.437205113356418, 0.4802968565170177, 0.4005553104795449, 0.48240047022683025, 0.6837831021022361, 0.7841251957911769, 0.6616430517248544, 0.6689075358594935, 0.31231311754556135, 0.7753444793776149, 0.8128167712346609, 0.6937009487880533, 0.6373911181817583, 0.7680061580831407, 0.8070058246335565, 0.2672450725356527, 0.6121150775222461, 0.5164073733646164, 0.45104340432700146, 0.5121727666559537, 0.7611072408715399, 0.32761531736661653, 0.6962208554642368, 0.9487219026078021, 0.8210286042127342, 0.7701116821388041, 0.014097232769830215, 0.5141045033252933, 0.6600169941718853, 0.3417583294325323, 0.4772162937607375, 0.6887786625939886, 0.2550416936563779, 0.2801064470907562, 0.8511400781635782, 0.7195025349881933, 0.28740696418075296, 0.01969004751115616, 0.49119459772410756, 0.3477749542537265, 0.3157647269245174, 0.3702963828256426, 0.8336978442946327, 0.8059806988994143, 0.9171303601340718, 0.4820737744570661, 0.5385161472804276, 0.7814843161752881, 0.694263712423005]"
binaria,"[False, False, False, True, True, True, True, False, False, True, True, False, False, True, True, False, False, True, True, True, False, False, True, True, False, True, False, False, False, False, False, True, True, True, True, False, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, False, True, True, False, False, True, False, False, True, True, False, False, False, False, False, False, True, True, True, False, True, True, True]"
