class,metric,value
0,presicion,0.927536231884058
1,presicion,0.9773387565368972
macro avg,presicion,0.9524374942104776
weighted avg,presicion,0.9744730246713986
0,recall,0.6213592233009708
1,recall,0.997036158861885
macro avg,recall,0.8091976910814279
weighted avg,recall,0.9754189944134078
0,f1-score,0.7441860465116279
1,f1-score,0.9870892018779343
macro avg,f1-score,0.8656376241947811
weighted avg,f1-score,0.9731120929378619
