class,metric,value
0,presicion,0.5875
1,presicion,0.9672514619883041
macro avg,presicion,0.777375730994152
weighted avg,presicion,0.9453998415498711
0,recall,0.4563106796116505
1,recall,0.980438648488441
macro avg,recall,0.7183746640500457
weighted avg,recall,0.9502793296089386
0,f1-score,0.5136612021857924
1,f1-score,0.9738004121283486
macro avg,f1-score,0.7437308071570705
weighted avg,f1-score,0.947323127980816
