class,metric,value
0,presicion,0.948051948051948
1,presicion,0.9824868651488616
macro avg,presicion,0.9652694066004048
weighted avg,presicion,0.9805054146120001
0,recall,0.7087378640776699
1,recall,0.997628927089508
macro avg,recall,0.853183395583589
weighted avg,recall,0.9810055865921787
0,f1-score,0.8111111111111111
1,f1-score,0.99
macro avg,f1-score,0.9005555555555556
weighted avg,f1-score,0.9797063935443823
