class,metric,value
0,presicion,0.8380952380952381
1,presicion,0.9910979228486647
macro avg,presicion,0.9145965804719514
weighted avg,presicion,0.9822938577483279
0,recall,0.8543689320388349
1,recall,0.989922940130409
macro avg,recall,0.922145936084622
weighted avg,recall,0.982122905027933
0,f1-score,0.8461538461538461
1,f1-score,0.9905100830367735
macro avg,f1-score,0.9183319645953099
weighted avg,f1-score,0.9822035509703256
