class,metric,value
0,presicion,0.6333333333333333
1,presicion,0.9729411764705882
macro avg,presicion,0.8031372549019608
weighted avg,presicion,0.9533994961112936
0,recall,0.5533980582524272
1,recall,0.980438648488441
macro avg,recall,0.766918353370434
weighted avg,recall,0.9558659217877095
0,f1-score,0.5906735751295337
1,f1-score,0.9766755240625923
macro avg,f1-score,0.783674549596063
weighted avg,f1-score,0.9544642387329247
