class,metric,value
0,presicion,0.6153846153846154
1,presicion,0.967873831775701
macro avg,presicion,0.7916292235801582
weighted avg,presicion,0.9475909327319681
0,recall,0.46601941747572817
1,recall,0.98221695317131
macro avg,recall,0.724118185323519
weighted avg,recall,0.952513966480447
0,f1-score,0.5303867403314917
1,f1-score,0.9749926448955575
macro avg,f1-score,0.7526896926135246
weighted avg,f1-score,0.9494091766441056
