class,metric,value
0,presicion,0.989010989010989
1,presicion,0.9923484402589758
macro avg,presicion,0.9906797146349824
weighted avg,presicion,0.9921563969748739
0,recall,0.8737864077669902
1,recall,0.999407231772377
macro avg,recall,0.9365968197696837
weighted avg,recall,0.9921787709497206
0,f1-score,0.9278350515463918
1,f1-score,0.9958653278204371
macro avg,f1-score,0.9618501896834144
weighted avg,f1-score,0.9919507365041095
