class,metric,value
0,presicion,0.9382716049382716
1,presicion,0.9842012873025161
macro avg,presicion,0.9612364461203938
weighted avg,presicion,0.9815584061385401
0,recall,0.7378640776699029
1,recall,0.997036158861885
macro avg,recall,0.867450118265894
weighted avg,recall,0.982122905027933
0,f1-score,0.8260869565217391
1,f1-score,0.9905771495877503
macro avg,f1-score,0.9083320530547447
weighted avg,f1-score,0.9811120714392593
