solucion,valor
continua,"[0.4962997365289954, 0.9022419648551515, 0.0, 0.8287671792099264, 0.2416201803779374, 0.1605666881934302, 0.7091314359053208, 0.6907249202937285, 0.8518310451113806, 0.3320612001943565, 0.46018226809796253, 0.7889099425865898, 0.2438089018497945, 0.13291361717381073, 0.655797692555226, 0.3821702710064716, 0.22259289255931639, 0.6919187020917404, 0.5805164497528323, 0.7151592273710394, 0.2968058248077203, 0.7900972099659052, 0.6342559163086999, 0.6277410292159317, 0.7869607859665005, 0.23777453206116558, 0.8731461112610996, 0.2622465347424057, 0.29295175889336317, 0.618980981047075, 0.5096023701804954, 0.8411790182664937, 0.2173962303328525, 0.4069418067819392, 0.7814992566325152, 0.31544891720726037, 0.4125683483113798, 0.33959362103580953, 0.8393611222988333, 0.4827693702883211, 0.46054180308018516, 0.6112819870330358, 0.5741663136119989, 0.09210537107342727, 0.4862959985832157, 0.42981120860145094, 0.3198256807831994, 0.6651711662790807, 0.37735736891917027, 0.8666779731613489, 0.6792210881267601, 0.5062496936045612, 0.5870919973686223, 0.26806251617551446, 0.686096747381671, 0.7829376100401432, 0.39633802198949064, 0.0, 0.77222605225063, 0.798952420156725, 0.3670790365088864, 0.0, 0.6744187257015295, 0.24449790122479767, 0.6346211729621967, 0.9487658233460692, 0.29080942136599197, 0.6781418953741317, 0.0538415268894005, 0.6178463302627257, 0.8622048237688986, 0.2650570233117345, 0.2781781306848018, 0.8191027003430814, 0.4621266509794272, 0.4045932058107498]"
binaria,"[False, True, False, True, False, False, True, True, True, False, False, True, False, False, True, False, False, True, True, True, False, True, True, True, True, False, True, False, False, True, True, True, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, True, False, True, True, True, True, False, True, True, False, False, True, True, False, False, True, False, True, True, False, True, False, True, True, False, False, True, False, False]"
