class,metric,value
0,presicion,0.547945205479452
1,presicion,0.963308095515434
macro avg,presicion,0.7556266504974429
weighted avg,presicion,0.9394073258653188
0,recall,0.3883495145631068
1,recall,0.980438648488441
macro avg,recall,0.6843940815257739
weighted avg,recall,0.9463687150837988
0,f1-score,0.45454545454545453
1,f1-score,0.9717978848413631
macro avg,f1-score,0.7131716696934088
weighted avg,f1-score,0.9420341975114868
