solucion,valor
continua,"[0.5180838154058064, 0.6998814452982881, 0.8090535558289439, 0.7712159243841905, 0.4009868919412663, 0.27628028151084927, 0.7235522331284959, 0.4694855969163495, 0.6867899713614765, 0.8117691887166265, 0.9545913131794256, 0.7367277914277546, 0.3113824680102475, 0.34019893863444056, 0.5766077339614561, 0.2510120763166865, 0.06454955359261559, 0.36704899925172, 0.14193869975069648, 0.43825301473490486, 0.21982804529318228, 0.4760663618481825, 0.9545913131794256, 0.3285852379355656, 0.5355268515891354, 0.5988765145340763, 0.5524856498141641, 0.883221932347938, 0.2405153108489193, 0.9249474087469425, 0.7923605806178771, 0.7013853994347645, 0.6666327764695997, 0.5009540942471409, 0.3412524467883995, 0.8252365113995402, 0.3740225610999496, 0.20830237416778852, 0.22308508127857768, 0.5227519798005389, 0.741655289691365, 0.9545913131794256, 0.08479979123542504, 0.5945215573887555, 0.41521580348812104, 0.6335718541937442, 0.745485697111859, 0.1697430265839, 0.5431238842015995, 0.6192361934321912, 0.8705896275862831, 0.5590309732722923, 0.440244976614608, 0.18036912016889556, 0.7244721755926922, 0.644502466534175, 0.16177591649091044, 0.733861201630725, 0.5895410542601773, 0.5349964391041677, 0.28354664817621816, 0.6911462853548567, 0.9545913131794256, 0.786563292541449, 0.4162130191226551, 0.37723710453793036, 0.863762113693229, 0.7691390712936101, 0.8327354649881188, 0.9397711225023719, 0.6758450457831007, 0.9545913131794256, 0.6535097665157144, 0.333119301957838, 0.33547064728173515, 0.6622864708522755]"
binaria,"[True, True, True, True, False, False, True, False, True, True, True, True, False, False, True, False, False, False, False, False, False, False, True, False, True, True, True, True, False, True, True, True, True, True, False, True, False, False, False, True, True, True, False, True, False, True, True, False, True, True, True, True, False, False, True, True, False, True, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, False, False, True]"
