solucion,valor
continua,"[0.39836897054839826, 0.15596169601335966, 0.19392389904627294, 0.33583119772263775, 0.14637310197586453, 0.06649548536460234, 0.6596075476496858, 0.10970800405045539, 0.21429999064025887, 0.25700624002906614, 0.4965669539281332, 0.07755853419915915, 0.35706628080895686, 0.4995540846424311, 0.5654643460533082, 0.595313656771878, 0.41671397464580073, 0.759900922190348, 0.05744166761519274, 0.194120581863275, 0.38393877306351015, 0.08424017568217483, 0.11735599852843362, 0.37322824518984105, 0.8187352744821367, 0.4140081998265366, 0.0736315372474902, 0.12211662901141708, 0.5452126866604176, 0.4470745455138699, 0.48816849020355413, 0.3738205698049895, 0.3398512534579583, 0.39592346485197943, 0.27192063745776673, 0.3697330110195451, 0.21841295338333888, 0.2640232792531364, 0.6540707740723678, 0.6673695796105207, 0.29374042451555116, 0.298959920825339, 0.12487852806561132, 0.13872423130046724, 0.587119703137072, 0.3084323650314453, 0.1536357285015419, 0.4828347421300561, 0.4073246388122939, 0.13919329813465878, 0.007484826640283591, 0.8636789606434979, 0.1420792523727718, 0.6565040710203393, 0.8269295765420472, 0.4883365216745325, 0.4586560388491811, 0.7314704025897322, 0.3427269154097684, 0.387594949394957, 0.4538389749841039, 0.6826954591903416, 0.46183531405537515, 0.2154413109650138, 0.35467942413431663, 0.4953355120717455, 0.29630644052331956, 0.40030005242344563, 0.888654067339161, 0.23881288858239746, 0.669973180987396, 0.20746642289082423, 0.02028956450484336, 0.4057668248818432, 0.2646337377652686, 0.500718345909392]"
binaria,"[False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, False, False, False, False, True]"
