observacion,valor
k-folds,"[0.5853658536585366, 0.6829268292682927, 0.7560975609756098, 0.6585365853658537, 0.6904761904761905, 0.5952380952380952, 0.5952380952380952, 0.6666666666666666, 0.6585365853658537, 0.6585365853658537]"
mean,0.6547619047619047
