class,metric,value
0,presicion,0.941747572815534
1,presicion,0.996443390634262
macro avg,presicion,0.969095481724898
weighted avg,presicion,0.9932960893854749
0,recall,0.941747572815534
1,recall,0.996443390634262
macro avg,recall,0.969095481724898
weighted avg,recall,0.9932960893854749
0,f1-score,0.941747572815534
1,f1-score,0.996443390634262
macro avg,f1-score,0.969095481724898
weighted avg,f1-score,0.9932960893854749
