class,metric,value
0,presicion,0.9076923076923077
1,presicion,0.9744927536231884
macro avg,presicion,0.941092530657748
weighted avg,presicion,0.970648929080797
0,recall,0.5728155339805825
1,recall,0.996443390634262
macro avg,recall,0.7846294623074223
weighted avg,recall,0.9720670391061452
0,f1-score,0.7023809523809523
1,f1-score,0.9853458382180539
macro avg,f1-score,0.8438633952995032
weighted avg,f1-score,0.9690635012117849
