class,metric,value
0,presicion,0.9690721649484536
1,presicion,0.9946839929119905
macro avg,presicion,0.981878078930222
weighted avg,presicion,0.9932102396828036
0,recall,0.912621359223301
1,recall,0.998221695317131
macro avg,recall,0.955421527270216
weighted avg,recall,0.9932960893854749
0,f1-score,0.94
1,f1-score,0.9964497041420118
macro avg,f1-score,0.968224852071006
weighted avg,f1-score,0.9932014809427787
