class,metric,value
0,presicion,0.9659090909090909
1,presicion,0.9894242068155111
macro avg,presicion,0.977666648862301
weighted avg,presicion,0.9880711023806724
0,recall,0.8252427184466019
1,recall,0.998221695317131
macro avg,recall,0.9117322068818665
weighted avg,recall,0.988268156424581
0,f1-score,0.8900523560209425
1,f1-score,0.993803481853054
macro avg,f1-score,0.9419279189369982
weighted avg,f1-score,0.9878334450034967
