class,metric,value
0,presicion,0.9894736842105263
1,presicion,0.9946902654867257
macro avg,presicion,0.992081974848626
weighted avg,presicion,0.9943900934915031
0,recall,0.912621359223301
1,recall,0.999407231772377
macro avg,recall,0.956014295497839
weighted avg,recall,0.994413407821229
0,f1-score,0.9494949494949495
1,f1-score,0.997043169722058
macro avg,f1-score,0.9732690596085037
weighted avg,f1-score,0.994307154815135
