class,metric,value
0,presicion,0.8372093023255814
1,presicion,0.9818075117370892
macro avg,presicion,0.9095084070313353
weighted avg,presicion,0.9734870561117343
0,recall,0.6990291262135923
1,recall,0.991701244813278
macro avg,recall,0.8453651855134352
weighted avg,recall,0.9748603351955307
0,f1-score,0.7619047619047619
1,f1-score,0.986729578295488
macro avg,f1-score,0.8743171701001249
weighted avg,f1-score,0.9737927313188148
