class,metric,value
0,presicion,0.5555555555555556
1,presicion,0.9660620245757753
macro avg,presicion,0.7608087900656655
weighted avg,presicion,0.9424407026153939
0,recall,0.4368932038834951
1,recall,0.978660343805572
macro avg,recall,0.7077767738445335
weighted avg,recall,0.9474860335195531
0,f1-score,0.4891304347826087
1,f1-score,0.9723203769140165
macro avg,f1-score,0.7307254058483126
weighted avg,f1-score,0.9445167098528238
