class,metric,value
0,presicion,0.9565217391304348
1,presicion,0.991166077738516
macro avg,presicion,0.9738439084344754
weighted avg,presicion,0.989172576690118
0,recall,0.8543689320388349
1,recall,0.997628927089508
macro avg,recall,0.9259989295641715
weighted avg,recall,0.9893854748603352
0,f1-score,0.9025641025641026
1,f1-score,0.9943870014771049
macro avg,f1-score,0.9484755520206037
weighted avg,f1-score,0.9891033374614406
