solucion,valor
continua,"[0.05149664971839848, 0.06839911036116286, 0.4660895073079403, 0.059874909373348044, 0.22591648584364568, 0.3293731233749538, 0.09421605076258165, 0.8965432907056955, 0.18703964009393945, 0.07956944923789078, 0.10650572883586151, 0.0, 0.12730427762217714, 0.13376281796948886, 0.3834252063711307, 0.3300993453219387, 0.2386507058875702, 0.013515676236175026, 0.30442454372176564, 9.426079365389772e-05, 0.40803618850671897, 0.24869771363609508, 0.008367970238210816, 0.28376274512575356, 0.14468983965201776, 0.3498445307786753, 0.039589075695046445, 0.6860631389210955, 0.1560650340352376, 0.13780466610062478, 0.31314893100630975, 0.042537753855628545, 0.8510968176043959, 0.37743128030347933, 0.33930281134577617, 0.10015885842031379, 0.16880112206191847, 0.19394283424327963, 0.08773395235541352, 0.05532624139348269, 0.39280694642261627, 0.23876097135179833, 0.7406213204986435, 0.054867309034584755, 0.2724482937779773, 0.04622183981793251, 0.1662285359151242, 0.1698900831470758, 0.9375390108397452, 0.2286302170174441, 0.3852473732640263, 0.3186410484732267, 0.16475493355077875, 0.13833766132061873, 0.02601010809124908, 0.4900496146782112, 0.15076797278744428, 0.29108807492768674, 0.14887098527187884, 0.2782972961753172, 0.3463446635370673, 0.5865453137255521, 0.03883869955917597, 0.3981869957640336, 0.19261545675273348, 0.19322877251005574, 0.10303756756569095, 0.3797340514449235, 0.5691794169309145, 0.3313976090332213, 0.8053881819245361, 0.6505778899927096, 0.3672793149250371, 0.28389005169682907, 0.071613241401076, 0.1682794050488661]"
binaria,"[False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, False, False, False]"
