solucion,valor
continua,"[0.13954100924337745, 0.03261793145771911, 0.2291402058820199, 0.008090631044024172, 0.04818645436129698, 0.1092890013687055, 0.015497214410099708, 0.0, 0.4159138899562686, 0.04191849704060797, 0.0, 0.17782858699273293, 0.33290767319222664, 0.018441512452197172, 0.2816225148211468, 0.250349243984403, 0.19565464794812373, 0.20263552236454133, 0.03724801877805125, 0.466772898522164, 0.42859687216504677, 0.25521412044154673, 0.14965268217911135, 0.050946311471394716, 0.23164728579584604, 0.047601739428867286, 0.5542996908690988, 0.809923207251031, 0.20893312107178616, 0.06505106685688454, 0.023458866153291708, 0.19552859050767424, 0.03463464118600198, 0.027436965078067, 0.06351696307653333, 0.4257633250862194, 0.13904670747370765, 0.6151941011887865, 0.2308351995143668, 0.061331579800962856, 0.0018578066325794717, 0.22466990641056353, 0.17486695990613696, 0.9811303813844391, 0.874740809636733, 0.07156577420956857, 0.08725663723922268, 0.17932026856152472, 0.166553220740134, 0.011080187035025148, 0.04984561121913076, 0.3107846016016536, 0.06765355434691651, 0.036876263733032, 0.6671443687349035, 0.043665378303062274, 0.33774692607367746, 0.07031885278407264, 0.006610015892780582, 0.280218136781563, 0.3327815112517127, 0.7343772175696414, 0.005647912692894746, 0.25828722475931065, 0.054096692542291464, 0.018506686417209095, 0.1746096199062972, 0.14906778605395477, 0.026398060447754095, 0.11001841306395249, 0.6834457987656712, 0.1918326239440783, 0.3949174627950038, 0.2852086001740832, 0.21958294851141325, 0.6556234203573293]"
binaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True]"
