,corrida,precision 0 train,recall 0 train,fscore 0 train,precision 1 train,recall 1 train,fscore 1 train,precision macro train,recall macro train,fscore macro train,precision weighted train,recall weighted train,fscore weighted train,precision 0 test,recall 0 test,fscore 0 test,precision 1 test,recall 1 test,fscore 1 test,precision macro test,recall macro test,fscore macro test,precision weighted test,recall weighted test,fscore weighted test
count,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
mean,15.0,0.40289196053231235,0.2543868921775898,0.30977288039342143,0.950305665923019,0.9744337464679236,0.9622063882469272,0.6765988132276661,0.6144103193227568,0.6359896343201745,0.9152798726102522,0.9283501437773682,0.9204517965949892,0.3953488372093025,0.24460431654676265,0.3022222222222221,0.9627130681818178,0.9811798769453488,0.9718587560494713,0.6790309526955599,0.6128920967460557,0.6370404891358465,0.9355374554646649,0.9458993797381117,0.9397845044292135
std,9.092121131323903,2.2571501233972827e-16,0.0,5.642875308493207e-17,2.2571501233972827e-16,0.0,2.2571501233972827e-16,2.2571501233972827e-16,2.2571501233972827e-16,2.2571501233972827e-16,0.0,2.2571501233972827e-16,0.0,1.692862592547962e-16,5.642875308493207e-17,1.1285750616986414e-16,4.514300246794565e-16,4.514300246794565e-16,0.0,3.385725185095924e-16,2.2571501233972827e-16,2.2571501233972827e-16,1.1285750616986414e-16,1.1285750616986414e-16,3.385725185095924e-16
min,0.0,0.4028919605323126,0.2543868921775898,0.3097728803934215,0.9503056659230192,0.9744337464679236,0.9622063882469274,0.6765988132276659,0.6144103193227566,0.6359896343201743,0.9152798726102522,0.928350143777368,0.9204517965949892,0.3953488372093023,0.2446043165467626,0.3022222222222222,0.9627130681818182,0.9811798769453492,0.9718587560494713,0.6790309526955602,0.6128920967460559,0.6370404891358468,0.9355374554646648,0.9458993797381116,0.9397845044292138
25%,7.5,0.4028919605323126,0.2543868921775898,0.3097728803934215,0.9503056659230192,0.9744337464679236,0.9622063882469274,0.6765988132276659,0.6144103193227566,0.6359896343201743,0.9152798726102522,0.928350143777368,0.9204517965949892,0.3953488372093023,0.2446043165467626,0.3022222222222222,0.9627130681818182,0.9811798769453492,0.9718587560494713,0.6790309526955602,0.6128920967460559,0.6370404891358468,0.9355374554646648,0.9458993797381116,0.9397845044292138
50%,15.0,0.4028919605323126,0.2543868921775898,0.3097728803934215,0.9503056659230192,0.9744337464679236,0.9622063882469274,0.6765988132276659,0.6144103193227566,0.6359896343201743,0.9152798726102522,0.928350143777368,0.9204517965949892,0.3953488372093023,0.2446043165467626,0.3022222222222222,0.9627130681818182,0.9811798769453492,0.9718587560494713,0.6790309526955602,0.6128920967460559,0.6370404891358468,0.9355374554646648,0.9458993797381116,0.9397845044292138
75%,22.5,0.4028919605323126,0.2543868921775898,0.3097728803934215,0.9503056659230192,0.9744337464679236,0.9622063882469274,0.6765988132276659,0.6144103193227566,0.6359896343201743,0.9152798726102522,0.928350143777368,0.9204517965949892,0.3953488372093023,0.2446043165467626,0.3022222222222222,0.9627130681818182,0.9811798769453492,0.9718587560494713,0.6790309526955602,0.6128920967460559,0.6370404891358468,0.9355374554646648,0.9458993797381116,0.9397845044292138
max,30.0,0.4028919605323126,0.2543868921775898,0.3097728803934215,0.9503056659230192,0.9744337464679236,0.9622063882469274,0.6765988132276659,0.6144103193227566,0.6359896343201743,0.9152798726102522,0.928350143777368,0.9204517965949892,0.3953488372093023,0.2446043165467626,0.3022222222222222,0.9627130681818182,0.9811798769453492,0.9718587560494713,0.6790309526955602,0.6128920967460559,0.6370404891358468,0.9355374554646648,0.9458993797381116,0.9397845044292138
