,corrida,precision 0 train,recall 0 train,fscore 0 train,precision 1 train,recall 1 train,fscore 1 train,precision macro train,recall macro train,fscore macro train,precision weighted train,recall weighted train,fscore weighted train,precision 0 test,recall 0 test,fscore 0 test,precision 1 test,recall 1 test,fscore 1 test,precision macro test,recall macro test,fscore macro test,precision weighted test,recall weighted test,fscore weighted test
count,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
mean,15.0,0.6243217625972383,0.5427589852008456,0.5792540093726869,0.9690199682796545,0.97727485659894,0.9731207776272982,0.7966708654384468,0.7600169208998933,0.7761873934999923,0.9469831908084136,0.9494764580947967,0.9479297983836198,0.5500000000000002,0.47482014388489224,0.5096525096525096,0.9737598849748386,0.9804560260586322,0.977096483318305,0.761879942487419,0.727638084971762,0.7433744964854075,0.9534626334202196,0.9562370778773259,0.9547068512233541
std,9.092121131323903,2.2571501233972827e-16,0.0,1.1285750616986414e-16,4.514300246794565e-16,4.514300246794565e-16,2.2571501233972827e-16,0.0,1.1285750616986414e-16,2.2571501233972827e-16,0.0,0.0,2.2571501233972827e-16,1.1285750616986414e-16,1.692862592547962e-16,0.0,3.385725185095924e-16,2.2571501233972827e-16,2.2571501233972827e-16,2.2571501233972827e-16,0.0,3.385725185095924e-16,1.1285750616986414e-16,1.1285750616986414e-16,3.385725185095924e-16
min,0.0,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272984,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947967,0.94792979838362,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.980456026058632,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233544
25%,7.5,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272984,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947967,0.94792979838362,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.980456026058632,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233544
50%,15.0,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272984,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947967,0.94792979838362,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.980456026058632,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233544
75%,22.5,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272984,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947967,0.94792979838362,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.980456026058632,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233544
max,30.0,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272984,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947967,0.94792979838362,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.980456026058632,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233544
