,corrida,precision 0 train,recall 0 train,fscore 0 train,precision 1 train,recall 1 train,fscore 1 train,precision macro train,recall macro train,fscore macro train,precision weighted train,recall weighted train,fscore weighted train,precision 0 test,recall 0 test,fscore 0 test,precision 1 test,recall 1 test,fscore 1 test,precision macro test,recall macro test,fscore macro test,precision weighted test,recall weighted test,fscore weighted test
count,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
mean,15.0,0.9904514185001991,0.9192389006342492,0.953052673539923,0.9945084270739271,0.9993690851735016,0.996930802153575,0.9924799227870627,0.9593039929038758,0.9749917378467492,0.9942535835484166,0.9942384169631071,0.9941235952859344,0.9915254237288135,0.8417266187050357,0.9105058365758756,0.9920977011494254,0.9996380745566416,0.9958536145664323,0.99181156243912,0.9206823466308384,0.9531797255711538,0.992070290204744,0.9920744314266022,0.991765626578601
std,9.092121131323903,3.385725185095924e-16,4.514300246794565e-16,2.2571501233972827e-16,2.2571501233972827e-16,0.0,2.2571501233972827e-16,1.1285750616986414e-16,2.2571501233972827e-16,2.2571501233972827e-16,2.2571501233972827e-16,1.1285750616986414e-16,0.0,1.1285750616986414e-16,2.2571501233972827e-16,0.0,2.2571501233972827e-16,3.385725185095924e-16,1.1285750616986414e-16,4.514300246794565e-16,4.514300246794565e-16,0.0,0.0,2.2571501233972827e-16,2.2571501233972827e-16
min,0.0,0.9904514185001988,0.9192389006342496,0.9530526735399232,0.9945084270739268,0.9993690851735016,0.9969308021535752,0.9924799227870628,0.9593039929038756,0.974991737846749,0.9942535835484164,0.9942384169631072,0.9941235952859344,0.9915254237288136,0.841726618705036,0.9105058365758756,0.9920977011494252,0.9996380745566412,0.9958536145664324,0.9918115624391196,0.9206823466308388,0.9531797255711538,0.992070290204744,0.9920744314266025,0.9917656265786008
25%,7.5,0.9904514185001988,0.9192389006342496,0.9530526735399232,0.9945084270739268,0.9993690851735016,0.9969308021535752,0.9924799227870628,0.9593039929038756,0.974991737846749,0.9942535835484164,0.9942384169631072,0.9941235952859344,0.9915254237288136,0.841726618705036,0.9105058365758756,0.9920977011494252,0.9996380745566412,0.9958536145664324,0.9918115624391196,0.9206823466308388,0.9531797255711538,0.992070290204744,0.9920744314266025,0.9917656265786008
50%,15.0,0.9904514185001988,0.9192389006342496,0.9530526735399232,0.9945084270739268,0.9993690851735016,0.9969308021535752,0.9924799227870628,0.9593039929038756,0.974991737846749,0.9942535835484164,0.9942384169631072,0.9941235952859344,0.9915254237288136,0.841726618705036,0.9105058365758756,0.9920977011494252,0.9996380745566412,0.9958536145664324,0.9918115624391196,0.9206823466308388,0.9531797255711538,0.992070290204744,0.9920744314266025,0.9917656265786008
75%,22.5,0.9904514185001988,0.9192389006342496,0.9530526735399232,0.9945084270739268,0.9993690851735016,0.9969308021535752,0.9924799227870628,0.9593039929038756,0.974991737846749,0.9942535835484164,0.9942384169631072,0.9941235952859344,0.9915254237288136,0.841726618705036,0.9105058365758756,0.9920977011494252,0.9996380745566412,0.9958536145664324,0.9918115624391196,0.9206823466308388,0.9531797255711538,0.992070290204744,0.9920744314266025,0.9917656265786008
max,30.0,0.9904514185001988,0.9192389006342496,0.9530526735399232,0.9945084270739268,0.9993690851735016,0.9969308021535752,0.9924799227870628,0.9593039929038756,0.974991737846749,0.9942535835484164,0.9942384169631072,0.9941235952859344,0.9915254237288136,0.841726618705036,0.9105058365758756,0.9920977011494252,0.9996380745566412,0.9958536145664324,0.9918115624391196,0.9206823466308388,0.9531797255711538,0.992070290204744,0.9920744314266025,0.9917656265786008
