observacion,valor
k-folds,"[0.6341463414634146, 0.5853658536585366, 0.6341463414634146, 0.5365853658536586, 0.5, 0.6190476190476191, 0.2857142857142857, 0.5476190476190477, 0.5121951219512195, 0.6341463414634146]"
mean,0.548896631823461
