class,metric,value
0,presicion,0.9887640449438202
1,presicion,0.9911816578483245
macro avg,presicion,0.9899728513960724
weighted avg,presicion,0.9910425438096853
0,recall,0.8543689320388349
1,recall,0.999407231772377
macro avg,recall,0.926888081905606
weighted avg,recall,0.9910614525139665
0,f1-score,0.9166666666666666
1,f1-score,0.9952774498229043
macro avg,f1-score,0.9559720582447855
weighted avg,f1-score,0.9907540360435231
