class,metric,value
0,presicion,0.5888888888888889
1,presicion,0.9705882352941176
macro avg,presicion,0.7797385620915033
weighted avg,presicion,0.9486245298864424
0,recall,0.5145631067961165
1,recall,0.978067575577949
macro avg,recall,0.7463153411870327
weighted avg,recall,0.9513966480446927
0,f1-score,0.5492227979274611
1,f1-score,0.9743135518157662
macro avg,f1-score,0.7617681748716136
weighted avg,f1-score,0.9498530224020817
