class,metric,value
0,presicion,0.9047619047619048
1,presicion,0.9952522255192878
macro avg,presicion,0.9500070651405963
weighted avg,presicion,0.9900452405818517
0,recall,0.9223300970873787
1,recall,0.99407231772377
macro avg,recall,0.9582012074055744
weighted avg,recall,0.9899441340782122
0,f1-score,0.9134615384615384
1,f1-score,0.994661921708185
macro avg,f1-score,0.9540617300848617
weighted avg,f1-score,0.9899894974208081
