class,metric,value
0,presicion,0.5853658536585366
1,presicion,0.9677985948477752
macro avg,presicion,0.7765822242531559
weighted avg,presicion,0.9457926885111877
0,recall,0.46601941747572817
1,recall,0.979845880260818
macro avg,recall,0.722932648868273
weighted avg,recall,0.9502793296089386
0,f1-score,0.518918918918919
1,f1-score,0.9737849779086892
macro avg,f1-score,0.7463519484138041
weighted avg,f1-score,0.947611120883021
