solucion,valor
continua,"[0.3600503032242726, 0.07500641600026049, 0.7329724866320825, 0.3325690679159886, 0.10431238841356476, 0.10547099208382672, 0.7242891209071527, 0.08340354889618248, 0.2678385014025762, 0.25099822116153053, 0.48685427839013734, 0.319342014660382, 0.12468643086974257, 0.5120331309047059, 0.17211739454681263, 0.511868083217779, 0.5236782935130927, 0.015760048804817562, 0.5877113414673635, 0.02138638057912849, 0.6233335093425781, 0.45811668241836895, 0.029525319305549923, 0.3913441617972122, 0.3795027841758292, 0.6886146621048428, 0.054172320956140864, 0.4215895132625127, 0.6503537230142685, 0.004691605866169635, 0.259133813414655, 0.555845415624066, 0.08739186389439864, 0.3839604363013157, 0.5168559202078898, 0.3872913548912989, 0.02358520628786865, 0.5216592189908708, 0.1041868213905007, 0.5331387405210256, 0.31343500516428935, 0.4016276699884145, 0.2601953036406419, 0.17703118940739132, 0.5122351340788435, 0.3025916107829293, 0.20879275186119872, 0.6997488417901874, 0.333670090784697, 0.36179731539120646, 0.021795737613072873, 0.4924178154965103, 0.06760418099190338, 0.6462246370643273, 0.2746878812444276, 0.29480366817860904, 0.5483727498704669, 0.007755576271909975, 0.6675146360784515, 0.8310339431620654, 0.30747439686878675, 0.5546150181239351, 0.04225383076031512, 0.07373426356421053, 0.7236060139433611, 0.0632566960149762, 0.7004985022724358, 0.09212360695520042, 0.49972440352541486, 0.08059572869375958, 0.569746901246961, 0.580461855667478, 0.019027007724612393, 0.06976255046712591, 0.009107501982779204, 0.5383677389532013]"
binaria,"[False, False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, True, False, True, False, False, False, False, True, False, False, True, False, False, True, False, False, True, False, False, True, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, True, False, False, True, False, True, True, False, True, False, False, True, False, True, False, False, False, True, True, False, False, False, True]"
