class,metric,value
0,presicion,0.9054054054054054
1,presicion,0.9790209790209791
macro avg,presicion,0.9422131922131922
weighted avg,presicion,0.974784999086675
0,recall,0.6504854368932039
1,recall,0.995850622406639
macro avg,recall,0.8231680296499215
weighted avg,recall,0.975977653631285
0,f1-score,0.7570621468926554
1,f1-score,0.9873640905083749
macro avg,f1-score,0.8722131187005151
weighted avg,f1-score,0.9741120792276939
