class,metric,value
0,presicion,0.9801980198019802
1,presicion,0.9976317347542925
macro avg,presicion,0.9889148772781363
weighted avg,presicion,0.9966285656816174
0,recall,0.9611650485436893
1,recall,0.998814463544754
macro avg,recall,0.9799897560442217
weighted avg,recall,0.9966480446927374
0,f1-score,0.9705882352941176
1,f1-score,0.9982227488151659
macro avg,f1-score,0.9844054920546418
weighted avg,f1-score,0.9966326064170273
