class,metric,value
0,presicion,0.9574468085106383
1,presicion,0.9923349056603774
macro avg,presicion,0.9748908570855079
weighted avg,presicion,0.9903273782824874
0,recall,0.8737864077669902
1,recall,0.997628927089508
macro avg,recall,0.9357076674282492
weighted avg,recall,0.9905027932960894
0,f1-score,0.9137055837563451
1,f1-score,0.9949748743718593
macro avg,f1-score,0.9543402290641022
weighted avg,f1-score,0.9902984850235922
