metric,value
Accuracy,0.9581005586592178
Precision,0.9686046511627907
Recall,0.9875518672199171
F1 Score,0.9779864983856765
Cohen's Kappa,0.5453005927180357
Matthews CorrCoef,0.5565529425618315
