class,metric,value
0,presicion,0.7
1,presicion,0.9686046511627907
macro avg,presicion,0.8343023255813953
weighted avg,presicion,0.953148629336105
0,recall,0.47572815533980584
1,recall,0.9875518672199171
macro avg,recall,0.7316400112798614
weighted avg,recall,0.9581005586592178
0,f1-score,0.5664739884393064
1,f1-score,0.9779864983856765
macro avg,f1-score,0.7722302434124915
weighted avg,f1-score,0.9543072869194887
