class,metric,value
0,presicion,0.968421052631579
1,presicion,0.9935103244837759
macro avg,presicion,0.9809656885576774
weighted avg,presicion,0.9920666401258003
0,recall,0.8932038834951457
1,recall,0.998221695317131
macro avg,recall,0.9457127894061383
weighted avg,recall,0.9921787709497206
0,f1-score,0.9292929292929293
1,f1-score,0.9958604376108812
macro avg,f1-score,0.9625766834519052
weighted avg,f1-score,0.992030016741189
