class,metric,value
0,presicion,0.5308641975308642
1,presicion,0.9648917495611469
macro avg,presicion,0.7478779735460055
weighted avg,presicion,0.9399169798074489
0,recall,0.4174757281553398
1,recall,0.977474807350326
macro avg,recall,0.6974752677528329
weighted avg,recall,0.9452513966480447
0,f1-score,0.4673913043478261
1,f1-score,0.9711425206124853
macro avg,f1-score,0.7192669124801557
weighted avg,f1-score,0.9421557187827312
