solucion,valor
continua,"[0.35224881596693064, 0.323333854915779, 0.34973404797962127, 0.4390282970941291, 0.5756643059917256, 0.6348461074615367, 0.37015385604807055, 0.48082083733793785, 0.45037317723160813, 0.27356754227810764, 0.055591390302859145, 0.4795020924544447, 0.6361537968080658, 0.698893877016125, 0.26692727348518425, 0.35209861776235485, 0.5213738937574295, 0.23912029554906064, 0.12176182822063104, 0.34654417289344863, 0.2119409826222548, 0.7280576965525138, 0.6984594133043615, 0.19253682122591845, 0.35410168442528994, 0.07382996745821885, 0.15562809715966625, 0.6472899732336123, 0.36197509878488104, 0.49986168100445266, 0.07296644422374654, 0.46899133695245937, 0.1616417295809729, 0.5705203521988954, 0.8178557427883552, 0.20451002970461893, 0.5832561647762093, 0.4712387717766195, 0.7184559175760329, 0.28304297644800064, 0.6322721344695629, 0.854280795619818, 0.6066194283700518, 0.45560586258476726, 0.14632459232192388, 0.38047848219641495, 0.45472622864646345, 0.46051693643257613, 0.26906252971460765, 0.2753621243612636, 0.04645869977380259, 0.9010744172719206, 0.6736653034954364, 0.8011620753579899, 0.20396574309827778, 0.8457154948917848, 0.8644021585102244, 0.7144899168992904, 0.3620486411356353, 0.612102838447039, 0.32305719495941276, 0.5783021588140649, 0.022500597124919433, 0.4728966880604798, 0.1285808524265575, 0.22088480511080963, 0.3496106612873113, 0.5839449082940861, 0.13415837933890495, 0.30853674671394943, 0.5330957335896035, 0.4350864479025712, 0.07678205562108836, 0.8072296623357154, 0.48276192185961514, 0.5106925919541078]"
binaria,"[False, False, False, False, True, True, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, True, True, False, True, False, True, False, True, True, True, False, False, False, False, False, False, False, False, True, True, True, False, True, True, True, False, True, False, True, False, False, False, False, False, True, False, False, True, False, False, True, False, True]"
