class,metric,value
0,presicion,0.9888888888888889
1,presicion,0.991764705882353
macro avg,presicion,0.9903267973856209
weighted avg,presicion,0.9915992259101034
0,recall,0.8640776699029126
1,recall,0.999407231772377
macro avg,recall,0.9317424508376448
weighted avg,recall,0.9916201117318436
0,f1-score,0.9222797927461139
1,f1-score,0.995571302037201
macro avg,f1-score,0.9589255473916575
weighted avg,f1-score,0.9913539693796692
