class,metric,value
0,presicion,0.6363636363636364
1,presicion,0.9646171693735499
macro avg,presicion,0.8004904028685931
weighted avg,presicion,0.9457288375858286
0,recall,0.4077669902912621
1,recall,0.9857735625370481
macro avg,recall,0.6967702764141551
weighted avg,recall,0.952513966480447
0,f1-score,0.4970414201183432
1,f1-score,0.9750806215186162
macro avg,f1-score,0.7360610208184797
weighted avg,f1-score,0.9475733378626229
