class,metric,value
0,presicion,0.8018018018018018
1,presicion,0.9916617033948779
macro avg,presicion,0.8967317525983398
weighted avg,presicion,0.9807368040294663
0,recall,0.8640776699029126
1,recall,0.9869590989922941
macro avg,recall,0.9255183844476034
weighted avg,recall,0.9798882681564246
0,f1-score,0.8317757009345794
1,f1-score,0.9893048128342246
macro avg,f1-score,0.910540256884402
weighted avg,f1-score,0.9802402885182114
