solucion,valor
continua,"[0.2608013869568962, 0.015718946406813514, 0.018411050897403174, 0.005383132108119031, 0.2967717116419681, 0.37245179217801055, 0.09662572769603948, 0.19918971130639096, 0.06808026134109975, 0.2538175873973542, 0.2865144936930902, 0.07606093385170937, 0.8267479443926633, 0.46905131940793604, 0.08780154401694724, 0.15489998538240624, 0.029578083512609335, 0.22401630123472108, 0.10400690187097632, 0.1528429317312859, 0.0006792924614723047, 0.23569689478800146, 0.8903318620072368, 0.5297868577184391, 0.980874353426021, 0.12942338586708993, 0.06630415415302764, 0.18800437444485307, 0.5379244400884219, 0.6233288792304276, 0.02619726597105801, 0.31281535701002255, 0.1250682685011413, 0.10493816576173498, 0.2467927032454497, 0.22817896997038023, 0.027500186535681957, 0.06956609596570766, 0.3778038779954813, 0.0692798366496306, 0.17536112771322496, 0.20708675441014648, 0.8031746767770004, 0.010371133736190037, 0.0018047053975586164, 0.23426926108250656, 0.46720182636968816, 0.017375869936912904, 0.1906792639218686, 0.08942683846570158, 0.0, 0.19643788306827678, 0.1280221275393707, 0.15505926023021585, 0.1270079638625933, 0.13192011009873286, 0.148757095302009, 0.01849445833137196, 0.9870533737704883, 0.023659203820949454, 0.11005574626058658, 0.6107106892998967, 0.25073111039987966, 0.1357763252599278, 0.14266070555742635, 0.39837261814767233, 0.41689581940115433, 0.3473669638609451, 0.1493362071454439, 0.2175375907557556, 0.682790301338737, 0.021787853009831673, 0.0770747727478698, 0.046042764386018405, 0.07255223536018131, 0.18935739241986702]"
binaria,"[False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False]"
